Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Sundaram Long Term Tax Advantage Fund - Series IV - Direct Plan - GrowthELSS,-,34.9,3.50%,5.51%,12.70%,46.08%,19.67%,89.33%,14.82%,-,-,-,0.54%,-2.20%,-2.90%,3.11%,-1.13%,4.58%,14.03%,-0.58%,-1.84%,9.67%,1.20%,5.80%,3.84%,8.46%,16.75%,20.60%,16.44%,-21.46%,6.69%,1.21%,-1.66%,1.98%,-,-,5.10%,6.42%,12.91%,3.10%,-,-,-,-,-,-,-,-,5/68,6/65,6/67,7/68,7/68,6/68,47/66,62/62,0/0,0/0,21.58,0.99,0.45,1.99,0.1,12.00%,99.37%,39,-,-,-,0.63%,-,266.68,0.33%,07-May-21,274.03,15-Feb-21,157.34,18-May-20,42.39%,44.56%,36.47%,-,-
Sundaram Long Term Tax Advantage Fund - Series IV - GrowthELSS,-,34.9,3.49%,5.49%,12.62%,45.87%,19.55%,88.78%,14.49%,-,-,-,0.60%,-2.21%,-2.89%,3.19%,-1.10%,4.72%,14.08%,-0.57%,-1.90%,9.87%,1.17%,5.90%,3.91%,8.79%,17.08%,20.96%,16.61%,-21.18%,6.99%,1.39%,-1.37%,2.45%,-,-,5.21%,6.88%,13.71%,4.40%,-,-,-,-,-,-,-,-,5/63,6/63,6/63,7/63,7/63,6/63,48/61,57/57,0/0,0/0,20.48,0.93,0.35,-0.63,0.08,50.00%,99.33%,27,-,-,-,0.67%,-,248.92,0.35%,07-May-21,255.79,15-Feb-21,145.98,18-May-20,42.27%,44.33%,36.08%,-,-
Sundaram Long Term Tax Advantage Fund - Series III - Direct Plan - GrowthELSS,-,51.73,3.21%,5.92%,14.06%,46.70%,20.56%,100.28%,14.78%,3.63%,-,-,1.46%,-0.70%,-1.68%,2.67%,-1.26%,6.57%,11.60%,2.07%,-2.08%,3.66%,5.49%,5.22%,-2.11%,3.77%,16.38%,6.88%,21.98%,-23.49%,7.04%,-2.59%,-2.85%,3.00%,0.52%,-1.41%,7.65%,18.28%,2.27%,-8.27%,34.09%,2.88%,0.51%,43.48%,2.31%,34.83%,-28.67%,16.23%,18/63,15/63,12/63,8/63,5/63,7/63,12/61,20/57,7/42,0/0,19.36,0.85,0.49,2.94,0.11,50.00%,99.33%,27,-,-,-,0.67%,-,195.8143,0.39%,07-May-21,198.1374,03-Mar-21,115.8118,18-May-20,41.55%,43.87%,-,-,-
Sundaram Long Term Tax Advantage Fund - Series III - Regular Plan - GrowthELSS,-,51.73,3.21%,5.91%,14.01%,46.56%,20.48%,99.88%,14.55%,2.94%,-,-,1.43%,-0.71%,-1.65%,2.65%,-1.20%,6.54%,11.52%,2.00%,-2.06%,3.59%,5.38%,5.17%,-1.88%,3.75%,16.33%,6.88%,21.87%,-22.85%,7.08%,-1.96%,-2.64%,3.02%,0.75%,-1.16%,7.60%,18.57%,2.36%,-8.88%,48.80%,5.49%,2.44%,48.99%,7.46%,46.51%,-30.38%,15.03%,19/68,16/65,14/67,8/68,5/68,8/68,16/66,25/62,10/46,2/30,18.31,0.79,0.97,11.57,0.22,21.00%,99.32%,40,-,-,-,0.68%,-,186.2237,0.39%,07-May-21,188.6556,03-Mar-21,110.8081,18-May-20,41.31%,43.43%,-,-,-
Parag Parikh Tax Saver Fund - Direct Plan - GrowthELSS,-,179.45,2.62%,2.85%,5.38%,22.79%,10.49%,72.53%,-,-,-,-,1.47%,-0.67%,-1.64%,2.70%,-1.23%,6.60%,11.63%,2.10%,-2.05%,3.69%,5.53%,5.25%,-2.05%,3.92%,16.56%,7.05%,22.14%,-23.36%,7.25%,-2.43%,-2.73%,3.24%,0.74%,-1.14%,7.80%,18.77%,2.59%,-7.82%,34.90%,3.55%,1.16%,44.25%,2.19%,-,-,-,9/63,9/63,10/63,9/63,10/63,8/63,3/61,3/57,0/0,0/0,18.16,0.78,1.07,13.31,0.25,21.00%,99.32%,40,-,-,-,0.68%,-,104.02,0.7%,07-May-21,105.23,03-Mar-21,66.52,18-May-20,39.30%,53.94%,62.09%,-,-
Parag Parikh Tax Saver Fund - Regular Plan - GrowthELSS,-,179.45,2.60%,2.74%,5.07%,22.07%,10.04%,70.49%,-,-,-,-,1.44%,-0.67%,-1.61%,2.69%,-1.17%,6.58%,11.56%,2.04%,-2.01%,3.64%,5.43%,5.21%,-1.79%,3.96%,16.63%,7.11%,22.20%,-22.67%,7.34%,-1.76%,-2.38%,3.29%,0.96%,-0.86%,7.80%,19.17%,3.06%,-8.03%,49.19%,5.99%,3.01%,49.62%,7.24%,-,-,-,6/68,7/65,7/67,6/68,8/68,9/68,39/66,0/0,0/0,0/0,19.09,0.83,0.55,4.14,0.13,-,99.19%,54,-,-,-,0.81%,-,98.11,0.7%,07-May-21,99.39,03-Mar-21,63.15,18-May-20,39.19%,47.08%,47.26%,58.96%,-
SBI Long Term Advantage Fund - Series IV - Direct Plan - GrowthELSS,-,156.65,2.27%,4.23%,10.23%,40.03%,17.09%,89.54%,33.66%,18.34%,-,-,0.88%,-0.60%,0.84%,4.63%,-0.62%,4.94%,10.03%,1.43%,1.80%,2.50%,4.48%,5.98%,0.70%,6.80%,20.33%,11.13%,21.25%,-25.55%,4.22%,-2.52%,0.16%,3.56%,-1.18%,-4.22%,10.88%,14.77%,12.61%,-3.30%,33.76%,6.77%,1.23%,56.70%,-7.03%,36.25%,-26.03%,19.93%,6/63,7/63,7/63,6/63,8/63,9/63,37/61,0/0,0/0,0/0,18.72,0.81,0.62,5.25,0.14,-,99.19%,54,-,-,-,0.81%,-,68.1698,0.85%,07-May-21,68.8972,03-Mar-21,38.1351,19-May-20,38.90%,53.11%,60.66%,-,-
SBI Long Term Advantage Fund - Series IV - Regular Plan - GrowthELSS,-,156.65,2.26%,4.19%,10.11%,39.71%,16.90%,88.63%,33.00%,17.57%,-,-,0.91%,-0.50%,0.97%,4.73%,-0.52%,5.05%,10.14%,1.53%,1.90%,2.62%,4.59%,6.09%,0.75%,6.99%,20.52%,11.32%,21.42%,-25.42%,4.41%,-2.34%,0.32%,3.81%,-0.91%,-4.06%,11.41%,16.23%,13.92%,-2.21%,35.65%,8.39%,2.60%,57.49%,-5.92%,-,-,-,9/68,10/65,10/67,9/68,12/68,10/68,4/66,4/62,0/0,0/0,18.37,0.79,0.72,7.17,0.17,50.00%,98.96%,39,-,-,-,1.04%,-,86.34,0.64%,07-May-21,86.34,07-May-21,43.16,18-May-20,38.31%,45.40%,44.73%,54.14%,136.90%
DSP Tax Saver Fund - Direct Plan - GrowthELSS,4,8056.26,2.22%,2.60%,5.89%,31.70%,14.82%,71.53%,20.79%,14.47%,17.61%,-,1.33%,-0.75%,0.85%,4.85%,-1.40%,7.17%,10.61%,1.26%,-2.04%,3.38%,5.06%,4.86%,0.47%,7.90%,19.23%,14.45%,19.59%,-20.46%,5.38%,-3.09%,2.59%,6.16%,1.61%,1.63%,11.54%,14.05%,4.99%,-9.65%,24.78%,0.80%,-,-,-,-,-,-,61/63,25/63,14/63,15/63,17/63,10/63,11/61,12/57,17/42,0/0,19.49,0.9,0.37,0.3,0.08,50.00%,98.96%,39,-,-,-,1.04%,-,63.94,0.85%,07-May-21,64.7082,03-Mar-21,36.0167,19-May-20,36.15%,55.88%,71.06%,95.80%,-
DSP Tax Saver Fund - Regular Plan - GrowthELSS,4,8056.26,2.21%,2.52%,5.63%,31.06%,14.43%,69.89%,19.63%,13.37%,16.42%,15.06%,1.36%,-0.62%,0.99%,4.96%,-1.27%,7.32%,10.75%,1.39%,-1.91%,3.54%,5.21%,5.00%,0.58%,8.20%,19.56%,14.76%,19.88%,-20.28%,5.63%,-2.83%,2.80%,6.40%,1.85%,1.80%,12.16%,15.98%,6.81%,-7.66%,27.84%,1.27%,-,-,-,-,-,-,63/63,27/63,15/63,16/63,18/63,11/63,9/61,6/57,15/42,0/0,19.72,0.92,0.6,4.61,0.13,-,98.96%,28,-,-,-,1.04%,-,78.88,0.65%,07-May-21,78.88,07-May-21,39.84,18-May-20,35.78%,55.04%,69.49%,92.68%,-
Quantum Tax Saving Fund - GrowthELSS,4,89.11,2.11%,1.74%,2.38%,27.44%,12.52%,67.92%,11.37%,8.31%,-,-,1.29%,-1.10%,-0.82%,2.92%,-0.86%,7.11%,10.23%,0.19%,-4.41%,4.84%,4.62%,5.14%,0.14%,6.83%,18.01%,10.70%,24.90%,-29.26%,6.97%,-3.21%,0.30%,1.72%,-0.31%,-2.57%,7.69%,5.23%,3.32%,-10.38%,38.66%,6.78%,-6.51%,56.04%,4.05%,26.59%,-22.62%,26.42%,66/68,26/65,16/67,16/68,18/68,11/68,12/66,13/62,14/46,0/0,23.15,1.0,0.01,-8.18,0.0,-,98.96%,28,-,-,-,1.04%,-,128.8059,0.39%,07-May-21,130.4638,03-Mar-21,74.0642,18-May-20,35.76%,52.83%,64.56%,83.98%,-
Quantum Tax Saving Fund - Direct Plan - GrowthELSS,4,89.11,2.11%,1.78%,2.50%,27.76%,12.69%,68.70%,11.92%,8.76%,12.01%,12.14%,1.30%,-1.07%,-0.78%,2.96%,-0.81%,7.17%,10.29%,0.24%,-4.36%,4.89%,4.67%,5.19%,2.50%,9.78%,22.34%,6.28%,24.81%,-28.73%,5.50%,0.20%,1.03%,7.22%,1.76%,-0.44%,7.87%,5.86%,4.01%,-9.70%,39.61%,7.49%,-6.07%,56.85%,4.74%,-,-,-,31/68,8/65,11/67,19/68,10/68,12/68,3/66,3/62,2/46,0/0,20.11,0.91,0.43,0.9,0.09,34.00%,98.86%,63,-,-,-,1.14%,-,72.558,0.66%,07-May-21,72.558,07-May-21,40.958,18-May-20,34.10%,43.81%,47.39%,53.33%,-
Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,1,11219.23,2.04%,1.07%,5.67%,32.72%,15.84%,69.99%,8.79%,3.07%,9.14%,-,0.70%,-1.51%,-0.95%,4.50%,-3.20%,6.11%,13.99%,2.71%,-1.37%,4.35%,4.66%,6.40%,2.60%,10.04%,22.64%,6.53%,25.11%,-28.57%,5.77%,0.45%,1.27%,7.50%,2.03%,-0.24%,6.31%,18.21%,15.07%,-3.84%,42.59%,4.65%,-0.87%,54.72%,1.79%,34.59%,-30.96%,5.16%,36/63,8/63,9/63,14/63,9/63,12/63,2/61,2/57,2/42,0/0,20.99,0.96,0.23,-2.49,0.05,34.00%,98.86%,63,-,-,-,1.14%,-,120.0066,0.38%,07-May-21,121.7668,03-Mar-21,69.6378,18-May-20,33.82%,43.25%,46.39%,51.43%,-
SBI Long Term Advantage Fund - Series VI - Direct Plan - GrowthELSS,-,306.41,2.04%,1.56%,4.25%,25.89%,9.90%,70.52%,20.40%,-,-,-,0.72%,-1.45%,-0.88%,4.55%,-3.14%,6.18%,14.06%,2.77%,-1.31%,4.41%,4.72%,6.46%,-0.64%,7.00%,20.09%,9.28%,19.09%,-26.63%,4.91%,-2.21%,0.96%,5.30%,0.64%,-3.28%,6.58%,19.10%,15.98%,-3.12%,44.14%,7.05%,0.69%,56.28%,1.27%,-,-,-,67/68,25/65,18/67,21/68,22/68,13/68,8/66,8/62,8/46,0/0,18.21,0.84,0.44,1.33,0.09,78.00%,98.84%,64,-,-,-,1.03%,0.13%,68.12,0.68%,07-May-21,68.57,16-Feb-21,38.58,18-May-20,33.67%,44.56%,50.24%,58.71%,-
SBI Long Term Advantage Fund - Series VI - Regular Plan - GrowthELSS,-,306.41,2.03%,1.53%,4.18%,25.63%,9.79%,69.62%,19.66%,-,-,-,1.81%,1.76%,-1.27%,8.23%,-,5.90%,12.63%,-0.75%,-0.32%,6.79%,6.33%,7.88%,-0.47%,7.43%,20.59%,9.74%,19.58%,-26.30%,5.35%,-1.79%,1.41%,5.82%,1.06%,-2.96%,19.48%,18.68%,2.06%,-9.20%,53.35%,-0.30%,6.99%,41.84%,14.05%,36.22%,-23.33%,23.96%,62/63,23/63,16/63,19/63,20/63,13/63,8/61,9/57,11/42,0/0,21.08,0.97,0.2,-3.93,0.04,78.00%,98.84%,64,-,-,-,1.03%,0.13%,67.15,0.67%,07-May-21,67.67,16-Feb-21,38.21,18-May-20,33.29%,43.80%,48.93%,55.74%,-
Nippon India Tax Saver Fund - GrowthELSS,1,11219.23,2.03%,1.02%,5.48%,32.24%,15.54%,68.79%,8.04%,2.30%,8.25%,11.72%,1.83%,1.84%,-1.19%,8.33%,0.08%,5.98%,12.73%,-0.69%,-0.22%,6.88%,6.42%,7.97%,12.82%,13.00%,19.77%,24.43%,34.58%,-26.49%,3.96%,-4.82%,0.61%,2.89%,-0.46%,3.06%,19.92%,19.94%,3.67%,-8.11%,55.07%,0.79%,8.45%,43.63%,14.06%,-,-,-,68/68,28/65,17/67,17/68,20/68,14/68,9/66,7/62,15/46,0/0,18.08,0.77,0.11,-4.42,0.03,81.00%,98.82%,60,0.01%,1,-,1.17%,-,67.957,0.66%,07-May-21,67.957,07-May-21,38.72,18-May-20,33.14%,44.52%,49.73%,57.73%,-
PGIM India Long Term Equity Fund - Direct Plan - GrowthELSS,3,352.9,2.01%,2.62%,4.11%,30.14%,12.09%,68.31%,18.40%,12.40%,16.21%,-,1.85%,-0.35%,-0.58%,2.58%,-0.18%,6.49%,10.29%,0.07%,-0.83%,2.79%,7.47%,6.06%,13.01%,13.65%,20.38%,25.00%,35.17%,-26.18%,4.42%,-4.41%,0.77%,3.04%,-0.31%,3.22%,8.88%,18.48%,3.95%,-7.93%,33.02%,1.54%,3.05%,49.16%,6.23%,34.29%,-23.50%,12.98%,42/63,48/63,23/63,13/63,15/63,14/63,26/61,40/57,26/42,0/0,19.55,0.9,0.46,1.36,0.1,81.00%,98.82%,60,0.01%,1,-,1.17%,-,62.89,0.54%,07-May-21,63.56,10-Mar-21,36.92,18-May-20,32.87%,43.97%,48.72%,55.79%,-
Franklin India Taxshield Fund - Direct - GrowthELSS,3,4375.42,1.97%,1.65%,2.93%,31.18%,13.05%,73.59%,13.78%,9.46%,12.53%,-,-0.18%,1.67%,2.01%,6.75%,-4.34%,5.51%,13.38%,-1.65%,2.73%,7.77%,8.56%,6.98%,0.07%,6.67%,17.82%,10.53%,24.71%,-29.36%,6.83%,-3.83%,0.19%,1.58%,-0.46%,-2.73%,12.23%,24.04%,12.26%,-18.60%,40.17%,7.98%,0.60%,-,-,-,-,-,16/63,21/63,25/63,24/63,22/63,15/63,7/61,4/57,3/42,0/0,19.31,0.88,0.4,-0.55,0.09,42.00%,98.70%,67,-,-,-,1.30%,-,101.73,0.31%,07-May-21,104.9,15-Feb-21,59.45,18-May-20,32.66%,45.76%,-,-,-
PGIM India Long Term Equity Fund - GrowthELSS,3,352.9,1.96%,2.55%,3.82%,29.40%,11.64%,66.49%,16.79%,10.72%,14.55%,-,-0.17%,1.70%,2.04%,6.78%,-4.31%,5.54%,13.41%,-1.62%,2.76%,7.80%,8.59%,7.01%,0.22%,6.52%,19.81%,5.82%,23.98%,-31.47%,5.32%,-6.64%,0.16%,5.54%,-1.98%,2.13%,12.37%,24.47%,12.91%,-17.79%,40.24%,8.06%,1.28%,-,-,-,-,-,41/68,9/65,9/67,15/68,11/68,15/68,2/66,2/62,1/46,0/0,18.45,0.85,0.11,-5.23,0.02,42.00%,98.70%,67,-,-,-,1.30%,-,57.73,0.55%,07-May-21,58.41,10-Mar-21,34.11,18-May-20,32.08%,48.09%,51.68%,-,-
Franklin India Taxshield Fund - GrowthELSS,3,4375.42,1.95%,1.58%,2.70%,30.61%,12.71%,72.04%,12.72%,8.43%,11.44%,13.19%,1.39%,3.49%,1.35%,6.01%,-1.00%,3.38%,11.23%,1.09%,3.13%,9.73%,4.71%,7.50%,-0.74%,5.26%,21.98%,7.49%,20.09%,-27.31%,6.57%,-3.41%,-0.60%,5.87%,2.32%,-3.28%,16.59%,34.61%,18.73%,-11.34%,47.04%,13.22%,1.63%,69.69%,3.35%,26.50%,-,-,46/68,49/65,23/67,14/68,16/68,16/68,26/66,42/62,31/46,0/0,19.02,0.87,0.19,-3.77,0.04,98.00%,98.68%,63,-,-,0.34%,0.97%,-,95.89,0.31%,07-May-21,99.14,15-Feb-21,56.64,18-May-20,31.84%,44.02%,-,-,-
Mirae Asset Tax Saver Fund - Direct Plan - GrowthELSS,5,6934.49,1.94%,1.57%,4.22%,28.35%,13.29%,79.05%,24.68%,17.84%,23.05%,-,1.86%,-0.30%,-0.52%,2.62%,-0.13%,6.54%,10.34%,0.11%,-0.79%,2.84%,7.52%,6.11%,-0.61%,5.58%,22.36%,7.83%,20.46%,-27.07%,6.91%,-3.10%,-0.36%,6.05%,2.50%,-3.11%,9.13%,19.21%,4.55%,-7.22%,33.90%,2.16%,3.63%,49.84%,6.28%,-,-,-,21/63,24/63,34/63,10/63,13/63,16/63,47/61,49/57,0/0,0/0,20.52,0.97,0.49,2.86,0.11,98.00%,98.68%,63,-,-,0.34%,0.97%,-,55.065,0.53%,07-May-21,56.623,03-Mar-21,34.472,18-May-20,31.53%,46.90%,49.89%,-,-
