Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Kotak Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,8114.06,0.15%,0.93%,0.78%,8.45%,0.75%,35.26%,13.20%,-,-,-,0.69%,0.30%,0.57%,0.45%,-1.27%,2.66%,2.43%,0.80%,0.57%,1.08%,4.46%,2.94%,0.99%,0.96%,6.42%,6.80%,15.59%,-11.56%,3.62%,0.65%,1.57%,3.24%,0.44%,0.12%,1.89%,13.50%,9.53%,4.54%,12.74%,2.89%,4.41%,50.76%,7.51%,-,-,-,20/23,18/23,16/23,15/22,18/23,6/22,3/19,2/15,0/0,0/0,10.43,0.68,0.55,-0.06,0.08,520.63%,69.40%,62,22.84%,6,1.81%,5.95%,-,32.03,0.84%,17-May-21,32.32,15-Feb-21,22.89,22-May-20,14.30%,26.58%,-,-,-
Sundaram Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,914.65,0.15%,1.69%,0.25%,10.18%,1.20%,33.20%,-,-,-,-,0.99%,0.29%,0.04%,0.58%,-0.56%,2.02%,4.99%,1.78%,-1.05%,1.48%,1.90%,4.14%,1.28%,1.36%,9.36%,2.80%,15.60%,-12.45%,2.61%,3.19%,1.53%,1.39%,2.81%,1.24%,3.04%,12.64%,8.93%,3.82%,12.52%,7.28%,4.45%,13.16%,-,-,-,-,22/23,8/23,18/23,2/22,7/23,6/22,2/19,1/15,3/12,5/8,10.94,0.48,0.72,3.82,0.16,520.63%,69.40%,62,22.84%,6,1.81%,5.95%,-,16.1847,1.04%,17-May-21,16.6408,15-Feb-21,12.3025,26-May-20,13.45%,24.77%,-,-,-
Sundaram Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,914.65,0.11%,1.52%,-0.19%,9.16%,0.96%,30.67%,-,-,-,-,1.05%,0.39%,0.15%,0.67%,-0.43%,2.15%,5.13%,1.91%,-0.91%,1.62%,2.04%,4.27%,1.44%,1.72%,9.80%,3.24%,16.07%,-12.09%,3.01%,3.62%,1.95%,1.82%,3.23%,1.70%,3.58%,14.51%,10.75%,5.15%,13.58%,8.06%,5.38%,14.05%,-,-,-,-,5/23,3/23,4/23,3/22,9/23,7/22,12/19,7/15,2/12,4/8,8.99,-,-0.19,-,-0.05,-,69.18%,79,12.24%,18,-,18.58%,-,15.3434,1.03%,17-May-21,15.8201,15-Feb-21,11.7824,26-May-20,13.26%,20.33%,-,-,-
SBI Dynamic Asset Allocation Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,631.11,0.10%,1.00%,-2.31%,7.86%,0.13%,30.48%,8.89%,6.90%,9.25%,-,1.33%,-0.25%,-0.25%,2.41%,-0.92%,4.49%,6.80%,0.94%,-0.23%,1.74%,4.85%,2.50%,1.07%,3.89%,13.43%,6.75%,12.41%,-10.09%,4.01%,0.04%,0.93%,2.88%,0.97%,0.27%,5.67%,22.37%,7.90%,2.14%,23.90%,-1.68%,3.60%,29.11%,8.87%,12.03%,-2.26%,13.33%,5/23,3/23,4/23,3/22,9/23,7/22,12/19,7/15,2/12,0/0,9.53,-,0.3,-,0.07,-,69.18%,79,12.24%,18,-,18.58%,-,23.44,0.6%,17-May-21,23.45,11-May-21,19.26,20-May-20,13.14%,-,-,-,-
PGIM India Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,666.54,0.10%,2.15%,2.35%,-,2.25%,-,-,-,-,-,1.38%,-0.15%,-0.12%,2.49%,-0.80%,4.65%,6.91%,1.05%,-0.07%,1.88%,4.97%,2.63%,1.23%,4.27%,13.87%,7.17%,12.81%,-9.74%,4.41%,0.40%,1.30%,3.27%,1.32%,0.51%,6.24%,24.19%,9.47%,3.25%,24.89%,-0.96%,4.30%,29.59%,8.41%,-,-,-,6/23,14/23,8/23,10/22,17/23,8/22,6/19,0/0,0/0,0/0,9.59,-,0.43,-,0.1,-,68.85%,43,4.81%,1,-,26.34%,-,25.8,0.54%,17-May-21,25.81,11-May-21,20.9,20-May-20,13.00%,17.48%,20.14%,29.81%,-
PGIM India Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,0,0.10%,2.15%,2.35%,-,2.25%,-,-,-,-,-,0.63%,0.19%,0.46%,0.36%,-1.37%,2.54%,2.32%,0.69%,0.47%,0.97%,4.36%,2.84%,0.82%,0.64%,6.06%,6.47%,15.23%,-11.85%,3.31%,0.36%,1.27%,2.93%,0.16%,-0.15%,1.66%,12.63%,8.25%,3.44%,11.45%,1.56%,3.45%,49.48%,6.66%,31.30%,-8.89%,-,6/23,14/23,8/23,10/22,17/23,8/22,6/19,0/0,0/0,0/0,13.23,-,0.94,-,0.2,-,68.85%,43,4.81%,1,-,26.34%,-,20.453,0.58%,17-May-21,20.453,17-May-21,15.654,26-May-20,12.73%,22.54%,28.32%,-,-
SBI Dynamic Asset Allocation Fund - Regular Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,631.11,0.08%,0.90%,-2.58%,7.28%,-0.01%,29.12%,7.70%,5.65%,8.20%,-,4.92%,-1.88%,-2.80%,6.71%,-0.62%,6.84%,12.98%,1.08%,-6.07%,4.66%,2.58%,4.15%,2.94%,8.30%,23.24%,1.48%,16.80%,-25.59%,5.99%,-6.45%,2.75%,6.29%,2.53%,2.52%,13.00%,7.88%,7.14%,-1.70%,29.45%,9.66%,0.60%,52.43%,1.66%,-,-,-,11/23,11/23,11/23,4/22,11/23,9/22,4/19,0/0,0/0,0/0,,,,,,-,67.82%,43,15.15%,14,-,32.32%,-,13.5,0.81%,17-May-21,13.83,15-Feb-21,10.69,26-May-20,12.39%,19.98%,-,-,-
Baroda Dynamic Equity Fund - Direct - GrowthDynamic Asset Allocation or Balanced Advantage,-,1141.19,0.07%,1.00%,0.27%,8.72%,1.14%,42.12%,19.58%,-,-,-,0.77%,0.26%,0.35%,0.92%,-0.66%,1.47%,2.76%,0.79%,0.23%,0.94%,2.80%,2.74%,1.03%,1.63%,5.33%,4.16%,10.26%,-8.31%,1.47%,-0.34%,-1.54%,1.56%,0.44%,1.40%,3.08%,9.76%,1.17%,3.44%,13.14%,4.35%,3.27%,34.11%,4.59%,30.67%,-13.17%,1.00%,11/23,11/23,10/23,4/22,11/23,9/22,4/19,0/0,0/0,0/0,,,,,,-,67.82%,43,15.15%,14,-,32.32%,-,9.905,1.1%,17-May-21,9.905,17-May-21,8.0678,22-May-20,12.14%,21.47%,26.78%,-,-
Tata Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,2412.85,0.05%,1.49%,0.92%,12.47%,1.46%,35.60%,15.70%,-,-,-,0.82%,0.35%,0.47%,1.00%,-0.56%,1.59%,2.86%,0.89%,0.34%,1.04%,2.94%,2.84%,1.18%,2.01%,5.65%,4.54%,10.61%,-7.97%,1.78%,-,-1.17%,2.02%,0.74%,1.75%,3.61%,11.33%,2.71%,4.77%,14.72%,5.47%,4.19%,34.95%,4.82%,-,-,-,7/23,10/23,15/23,8/22,15/23,10/22,0/0,0/0,0/0,0/0,,,,,,-,67.62%,31,13.52%,5,-,48.64%,-,18.791,0.57%,17-May-21,18.791,17-May-21,14.601,26-May-20,12.13%,15.83%,17.74%,25.39%,75.28%
Principal Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,195.71,0.04%,1.30%,0.95%,5.30%,1.43%,20.39%,6.53%,5.66%,6.96%,9.12%,1.24%,0.50%,-0.11%,1.48%,-1.22%,2.98%,10.11%,1.11%,-2.32%,2.65%,2.98%,4.42%,1.74%,1.99%,15.38%,3.81%,18.16%,-18.14%,4.12%,-0.06%,1.17%,2.77%,2.18%,0.98%,4.48%,15.16%,7.93%,1.00%,15.22%,16.04%,3.53%,27.69%,5.26%,20.51%,-15.25%,13.03%,7/23,10/23,15/23,8/22,13/23,10/22,0/0,0/0,0/0,0/0,,,,,,-,67.62%,31,13.52%,5,-,48.64%,-,13.173,0.8%,17-May-21,13.253,03-Mar-21,10.162,20-May-20,11.94%,-,-,-,-
BOI AXA Equity Debt Rebalancer Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,68.42,0.04%,0.03%,-0.28%,4.64%,-0.23%,17.70%,3.38%,2.37%,4.84%,-,1.29%,0.60%,-0.01%,1.56%,-1.13%,3.08%,10.20%,1.21%,-2.25%,2.75%,3.08%,4.51%,1.90%,2.30%,15.70%,4.09%,18.48%,-17.91%,4.39%,0.68%,1.47%,3.00%,2.44%,1.25%,4.97%,16.45%,9.03%,2.17%,16.70%,16.52%,3.94%,28.78%,5.82%,-,-,-,23/23,2/23,2/23,9/22,2/23,11/22,14/19,11/15,6/12,6/8,,,,,,332.00%,67.49%,63,16.86%,16,-,12.28%,3.36%,9.6135,1.08%,17-May-21,9.6135,17-May-21,8.0009,22-May-20,11.59%,18.44%,-,-,-
Principal Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,195.71,0.04%,1.42%,1.30%,6.04%,1.57%,22.14%,8.04%,7.13%,8.40%,-,1.84%,-0.36%,0.47%,1.44%,-0.02%,2.22%,2.71%,0.50%,-0.80%,-2.48%,2.34%,-0.33%,1.48%,4.03%,6.00%,0.04%,16.82%,-24.78%,-,-,-,-,-,-,6.03%,-9.75%,-,-,-,-,-,-,-,-,-,-,23/23,2/23,3/23,9/22,2/23,11/22,14/19,11/15,6/12,0/0,,,,,,332.00%,67.49%,63,16.86%,16,-,12.28%,3.36%,13.5899,0.75%,17-May-21,13.631,03-Mar-21,10.197,26-May-20,10.91%,14.67%,16.43%,26.07%,-
BOI AXA Equity Debt Rebalancer Fund - Regular Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,68.42,0.04%,-0.01%,-0.42%,4.34%,-0.29%,17.00%,2.77%,1.73%,4.19%,-,1.95%,-0.07%,0.65%,1.58%,0.13%,2.39%,2.87%,0.67%,-0.64%,-2.30%,2.52%,-0.16%,1.87%,4.52%,6.56%,0.56%,17.44%,-24.38%,-,-,-,-,-,-,6.96%,-7.83%,-,-,-,-,-,-,-,-,-,-,17/23,17/23,13/23,12/22,16/23,12/22,9/19,8/15,8/12,0/0,,,,,,-,66.99%,77,11.94%,16,7.60%,12.88%,0.58%,12.77,0.78%,17-May-21,13.12,15-Feb-21,10.25,26-May-20,10.86%,18.06%,22.54%,33.14%,-
Tata Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,2412.85,0.02%,1.35%,0.50%,11.49%,1.24%,33.35%,13.71%,-,-,-,0.64%,-0.20%,0.49%,1.37%,-0.18%,2.75%,4.34%,0.79%,0.61%,1.79%,4.80%,5.17%,0.44%,3.09%,8.63%,7.71%,19.73%,-17.68%,4.57%,1.61%,2.07%,3.59%,1.51%,-,3.86%,13.38%,12.28%,0.21%,-,-,-,-,-,-,-,-,18/23,15/23,13/23,11/22,16/23,12/22,7/19,8/15,8/12,0/0,,,,,,-,66.99%,77,11.94%,16,7.60%,12.88%,0.58%,12.644,0.79%,17-May-21,12.775,15-Feb-21,9.935,20-May-20,10.66%,17.37%,22.90%,32.81%,-
Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,3326.87,0.01%,2.37%,1.85%,11.45%,2.60%,41.18%,14.82%,11.26%,12.82%,-,0.70%,-0.10%,0.59%,1.46%,-0.09%,2.85%,4.44%,0.90%,0.71%,1.91%,4.89%,5.26%,0.60%,3.40%,8.98%,8.04%,20.05%,-17.46%,4.82%,1.66%,2.30%,3.87%,1.81%,-,4.35%,14.74%,13.29%,0.73%,-,-,-,-,-,-,-,-,8/23,15/23,23/23,13/22,21/23,13/22,17/19,14/15,10/12,0/0,,,,,,51.62%,66.69%,117,18.49%,23,11.44%,2.93%,0.45%,13.2823,0.74%,17-May-21,13.3714,03-Mar-21,10.1542,26-May-20,10.25%,13.37%,14.43%,22.41%,-
Shriram Balanced Advantage Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,46.07,0.01%,0.25%,-1.41%,6.83%,0.35%,26.55%,-,-,-,-,1.63%,1.56%,-1.28%,0.45%,0.49%,2.20%,4.74%,1.48%,-0.10%,0.30%,4.68%,2.59%,3.22%,1.63%,9.25%,5.25%,15.83%,-17.45%,3.08%,-0.07%,1.49%,4.23%,-0.93%,-2.18%,5.50%,7.81%,9.26%,-4.13%,30.48%,2.40%,5.27%,25.51%,18.69%,27.37%,-20.44%,17.60%,8/23,17/23,23/23,13/22,21/23,13/22,17/19,14/15,10/12,0/0,,,,,,51.62%,66.69%,117,18.49%,23,11.44%,2.93%,0.45%,13.8037,0.67%,17-May-21,13.8037,17-May-21,10.1101,22-May-20,10.09%,16.89%,-,-,-
PGIM India Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,666.54,-,1.96%,1.86%,-,1.96%,-,-,-,-,-,1.72%,1.67%,-1.18%,0.51%,0.58%,2.34%,4.86%,1.57%,0.03%,0.40%,4.80%,2.71%,3.41%,1.93%,9.62%,5.60%,16.25%,-17.24%,3.40%,0.22%,1.78%,4.52%,-0.63%,-1.91%,6.03%,9.21%,10.53%,-2.97%,32.58%,4.12%,7.35%,27.15%,18.96%,-,-,-,20/23,13/23,19/23,14/22,12/23,14/22,11/19,0/0,0/0,0/0,,,,,,-,66.58%,90,20.02%,14,-,13.40%,-,14.55,0.62%,17-May-21,14.62,03-Mar-21,10.27,22-May-20,10.08%,-,-,-,-
Axis Dynamic Equity Fund - Direct Plan - GrowthDynamic Asset Allocation or Balanced Advantage,-,1324.12,-,0.82%,-1.75%,7.06%,0.45%,24.62%,9.48%,8.05%,-,-,0.35%,-1.65%,0.18%,0.93%,-1.14%,2.23%,4.04%,0.30%,-0.77%,-0.06%,4.71%,4.02%,-1.30%,1.63%,6.94%,4.73%,15.29%,-14.37%,3.37%,2.31%,1.96%,2.50%,1.24%,-2.43%,0.60%,8.77%,11.01%,-0.60%,24.39%,-3.76%,-,-,-,-,-,-,17/23,12/23,19/23,14/22,12/23,14/22,9/19,0/0,0/0,0/0,,,,,,-,66.58%,90,20.02%,14,-,13.40%,-,15.08,0.6%,17-May-21,15.12,10-Mar-21,10.52,22-May-20,9.95%,16.30%,19.84%,28.25%,-
Axis Dynamic Equity Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,1324.12,-,0.63%,-2.07%,6.33%,0.31%,23.00%,8.08%,6.53%,-,-,0.41%,-1.54%,0.28%,1.01%,-1.05%,2.32%,4.14%,0.39%,-0.66%,0.06%,4.83%,4.14%,-1.14%,1.92%,7.25%,5.10%,15.66%,-14.08%,3.69%,2.56%,2.21%,2.74%,1.49%,-2.19%,1.06%,10.19%,12.19%,0.36%,25.87%,-3.44%,-,-,-,-,-,-,4/23,9/23,10/23,17/22,8/23,15/22,10/19,6/15,7/12,0/0,,,,,,486.00%,65.68%,97,31.22%,26,-,3.10%,-,13.248,0.66%,17-May-21,13.248,17-May-21,9.8641,22-May-20,9.74%,15.42%,19.80%,27.62%,-
Baroda Dynamic Equity Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,1141.19,-,0.90%,-0.07%,8.10%,0.97%,40.32%,17.97%,-,-,-,0.77%,0.78%,0.89%,0.30%,-,-,-,-,-,-,-,-,1.56%,-,-,-,-,-,-,-,-,-,-,-,4.10%,-,-,-,-,-,-,-,-,-,-,-,4/23,9/23,9/23,17/22,8/23,15/22,11/19,3/15,7/12,0/0,,,,,,486.00%,65.68%,97,31.22%,26,-,3.10%,-,31.858,0.26%,17-May-21,31.897,10-May-21,25.474,20-May-20,9.69%,-,-,-,-
PGIM India Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,-,0,-,1.96%,1.86%,-,1.96%,-,-,-,-,-,0.77%,0.78%,0.89%,0.89%,-,-,-,-,-,-,-,-,1.56%,-,-,-,-,-,-,-,-,-,-,-,4.60%,-,-,-,-,-,-,-,-,-,-,-,19/23,23/23,20/23,22/22,23/23,16/22,15/19,12/15,0/0,0/0,,,,,,-,65.67%,81,27.13%,48,0.36%,34.32%,0.28%,17.99,0.44%,17-May-21,18,10-May-21,13.66,26-May-20,9.62%,13.89%,16.99%,-,-
Aditya Birla Sun Life Balanced Advantage Fund - GrowthDynamic Asset Allocation or Balanced Advantage,2,3326.87,-0.01%,2.26%,1.54%,10.80%,2.44%,39.57%,13.55%,10.05%,11.63%,10.40%,0.87%,0.88%,1.09%,-0.37%,-,-,-,-,-,-,-,-,1.75%,-,-,-,-,-,-,-,-,-,-,-,5.82%,11.30%,10.92%,2.63%,19.01%,6.94%,6.75%,28.90%,10.35%,33.33%,-8.77%,15.24%,19/23,23/23,21/23,22/22,23/23,16/22,15/19,12/15,0/0,0/0,,,,,,-,65.67%,81,27.13%,48,0.36%,34.32%,0.28%,13.703,0.55%,17-May-21,13.703,17-May-21,9.895,20-May-20,8.95%,14.56%,-,-,-
